"country","actor.name","is.non.gov.actor.connected.to.gov","event.name.description","tmk","part.civ.war","civ.war.name","part.int.war","int.war.name","year","is.government.actor","primary.location","pl.ccode","pl.gwn","secondary.location","intent.4.a.actor.org.pln","intent.4.b.actor.stat.int","tmk.st","tmk.end","deaths.est","deaths.est.crit","group1.name","group1.best.fatalities.estimate","group1.high.fatalities.estimate","group1.low.fatalities.estimate","group1.tmk.eth","group1.tmk.eth.nm","group1.tmk.eth.id","group1.tmk.rel","group1.tmk.rel.nm","group1.tmk.rel.id","group1.tmk.pol","group1.tmk.pol.nm","group2.name","group2.best.fatalities.estimate","group2.high.fatalities.estimate","group2.low.fatalities.estimate","group2.tmk.eth","group2.tmk.eth.nm","group2.tmk.eth.id","group2.tmk.rel","group2.tmk.rel.nm","group2.tmk.rel.id","group2.tmk.pol","group2.tmk.pol.nm","group3.name","group3.best.fatalities.estimate","group3.high.fatalities.estimate","group3.low.fatalities.estimate","group3.tmk.eth","group3.tmk.eth.nm","group3.tmk.eth.id","group3.tmk.rel","group3.tmk.rel.nm","group3.tmk.rel.id","group3.tmk.pol","group3.tmk.pol.nm","group4.name","group4.best.fatalities.estimate","group4.high.fatalities.estimate","group4.low.fatalities.estimate","group4.tmk.eth","group4.tmk.eth.nm","group4.tmk.eth.id","group4.tmk.rel","group4.tmk.rel.nm","group4.tmk.rel.id","group4.tmk.pol","group4.tmk.pol.nm","group5.name","group5.best.fatalities.estimate","group5.high.fatalities.estimate","group5.low.fatalities.estimate","group5.tmk.eth","group5.tmk.eth.nm","group5.tmk.eth.id","group5.tmk.rel","group5.tmk.rel.nm","group5.tmk.rel.id","group5.tmk.pol","group5.tmk.pol.nm","total.deaths","tmk.end.type","tmk.end.type.military","tmk.end.type.leader","tmk.end.type.peace","tmk.end.type.ceasefire","tmk.end.type.submission","tmk.end.type.other.uncertain","mil.int","mil.int.id","mil.int.ccid","tmk.group1.size","tmk.group2.size","tmk.group3.size","trig","trig.strat.env","trig.strat.env.nm","trig.to.host.pop","trig.to.host.pop.nm","trig.crac.prot","trig.crac.prot.nm","trig.sym.sig.vio","trig.sym.sig.vio.nm","trig.other","trig.other.nm","trig.inst.perp","trig.inst.perp.nm","trig.inst.targ.grp","trig.inst.targ.grp.nm","trig.inst.oth","trig.inst.oth.nm","trig.inst.oth.con.gov","trig.inst.oth.con.targ","tmk_id","duration","tmk.ordinal","intent.4a.any","intent.4b.any","tmk.ordinal.max","genpol.ongoing","genpol.onset"
"Argentina","Government of Argentina","0","Argentine Dirty War",1,0,NA,"0",NA,1976,1,"Argentina",160,160,NA,1,1,"24/03/76","10/12/83",30000,"OHGS 2010","Leftists","30000","30000","10000",0,NA,NA,0,NA,NA,1,"Leftists",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30000,"End of military junta",0,1,0,0,0,0,"0",NA,NA,NA,NA,NA,"1","1","Military Coup","0",NA,"0",NA,"0",NA,"0",NA,"1","Military Junta",NA,NA,NA,NA,NA,NA,"Argentina-Government of Argentina-1976",1,7,1,1,7,1,1
"Argentina","Government of Argentina","0","Argentine Dirty War",1,0,NA,"0",NA,1977,1,"Argentina",160,160,NA,1,1,"24/03/76","10/12/83",30000,"OHGS 2010","Leftists","30000","30000","10000",0,NA,NA,0,NA,NA,1,"Leftists",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30000,"End of military junta",0,1,0,0,0,0,"0",NA,NA,NA,NA,NA,"1","1","Military Coup","0",NA,"0",NA,"0",NA,"0",NA,"1","Military Junta",NA,NA,NA,NA,NA,NA,"Argentina-Government of Argentina-1976",2,7,1,1,7,1,0
"Argentina","Government of Argentina","0","Argentine Dirty War",1,0,NA,"0",NA,1978,1,"Argentina",160,160,NA,1,1,"24/03/76","10/12/83",30000,"OHGS 2010","Leftists","30000","30000","10000",0,NA,NA,0,NA,NA,1,"Leftists",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30000,"End of military junta",0,1,0,0,0,0,"0",NA,NA,NA,NA,NA,"1","1","Military Coup","0",NA,"0",NA,"0",NA,"0",NA,"1","Military Junta",NA,NA,NA,NA,NA,NA,"Argentina-Government of Argentina-1976",3,7,1,1,7,1,0
"Argentina","Government of Argentina","0","Argentine Dirty War",1,0,NA,"0",NA,1979,1,"Argentina",160,160,NA,1,1,"24/03/76","10/12/83",30000,"OHGS 2010","Leftists","30000","30000","10000",0,NA,NA,0,NA,NA,1,"Leftists",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30000,"End of military junta",0,1,0,0,0,0,"0",NA,NA,NA,NA,NA,"1","1","Military Coup","0",NA,"0",NA,"0",NA,"0",NA,"1","Military Junta",NA,NA,NA,NA,NA,NA,"Argentina-Government of Argentina-1976",4,7,1,1,7,1,0
"Argentina","Government of Argentina","0","Argentine Dirty War",1,0,NA,"0",NA,1980,1,"Argentina",160,160,NA,1,1,"24/03/76","10/12/83",30000,"OHGS 2010","Leftists","30000","30000","10000",0,NA,NA,0,NA,NA,1,"Leftists",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30000,"End of military junta",0,1,0,0,0,0,"0",NA,NA,NA,NA,NA,"1","1","Military Coup","0",NA,"0",NA,"0",NA,"0",NA,"1","Military Junta",NA,NA,NA,NA,NA,NA,"Argentina-Government of Argentina-1976",5,7,1,1,7,1,0
"Argentina","Government of Argentina","0","Argentine Dirty War",1,0,NA,"0",NA,1981,1,"Argentina",160,160,NA,1,1,"24/03/76","10/12/83",30000,"OHGS 2010","Leftists","30000","30000","10000",0,NA,NA,0,NA,NA,1,"Leftists",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30000,"End of military junta",0,1,0,0,0,0,"0",NA,NA,NA,NA,NA,"1","1","Military Coup","0",NA,"0",NA,"0",NA,"0",NA,"1","Military Junta",NA,NA,NA,NA,NA,NA,"Argentina-Government of Argentina-1976",6,7,1,1,7,1,0
"Argentina","Government of Argentina","0","Argentine Dirty War",1,0,NA,"1","Falklands War",1982,1,"Argentina",160,160,NA,1,1,"24/03/76","10/12/83",30000,"OHGS 2010","Leftists","30000","30000","10000",0,NA,NA,0,NA,NA,1,"Leftists",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30000,"End of military junta",0,1,0,0,0,0,"0",NA,NA,NA,NA,NA,"1","1","Military Coup","0",NA,"0",NA,"0",NA,"0",NA,"1","Military Junta",NA,NA,NA,NA,NA,NA,"Argentina-Government of Argentina-1976",7,7,1,1,7,1,0
"Argentina","Government of Argentina","0","Argentine Dirty War",1,0,NA,"0",NA,1983,1,"Argentina",160,160,NA,1,1,"24/03/76","10/12/83",30000,"OHGS 2010","Leftists","30000","30000","10000",0,NA,NA,0,NA,NA,1,"Leftists",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30000,"End of military junta",0,1,0,0,0,0,"0",NA,NA,NA,NA,NA,"1","1","Military Coup","0",NA,"0",NA,"0",NA,"0",NA,"1","Military Junta",NA,NA,NA,NA,NA,NA,"Argentina-Government of Argentina-1976",8,7,1,1,7,1,0
"Azerbaijan","Republic of Nagorno-Karabakh","0","Nagorno-Karabakh War",1,0,NA,"1","Nagorno-Karabakh War",1992,0,"Azerbaijan",373,373,NA,0,0,"25/01/92","31/12/92",763,"UCDP Estimate","Azeris","161","763","161",1,"Azeri","37301000",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,763,"Low activity",NA,NA,NA,NA,NA,NA,"1","Republic of Armenia","371","6201000",NA,NA,"1","1","Entry of Armenian forces into Azerbaijan","1","Armenian forces capturing Khojaly","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"1","Irregular Armenian fighters","0","0","Azerbaijan-Republic of Nagorno-Karabakh-1992",1,1,0,0,1,0,0
"Bangladesh","Government of Bangladesh","0","Chittagong Hill Tract Conflict",1,0,NA,"0",NA,1980,1,"Bangladesh",771,771,NA,1,1,"25/03/80","20/12/80",1100,"Levene 1999","Jumma","1100","1100","1100",1,"Jumma",NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1100,"Fatalities fell below 25 in 1981",NA,NA,NA,NA,NA,NA,"0",NA,NA,"700000",NA,NA,"1","1","Shanti Bahini Ambush Army","0",NA,"0",NA,"0",NA,"1","Attacks on western contractors","0",NA,"1","Shanti Bahini",NA,NA,NA,NA,"Bangladesh-Government of Bangladesh-1980",1,6,1,1,6,1,1
"Bangladesh","Government of Bangladesh","0","Chittagong Hill Tract Conflict",1,0,NA,"0",NA,1984,1,"Bangladesh",771,771,NA,0,0,"31/05/84","01/06/84",67,"Amnesty 1986","Jumma","67","67","67",1,"Jumma",NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,"Fatalities fell below 25 in 1985",NA,NA,NA,NA,NA,NA,"0",NA,NA,"700000",NA,NA,"1","1","Shanti Bahini Settler Attacks","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"1","Shanti Bahini",NA,NA,NA,NA,"Bangladesh-Government of Bangladesh-1984",1,1,0,0,1,0,0
"Bangladesh","Government of Bangladesh","0","Chittagong Hill Tract Conflict",1,0,NA,"0",NA,1986,1,"Bangladesh",771,771,NA,0,0,"01/05/86","19/05/86",320,"Amnesty 1986","Jumma","320","320","320",1,"Jumma",NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320,"Fatalities fell below 25 in 1987",NA,NA,NA,NA,NA,NA,"0",NA,NA,"700000",NA,NA,"1","1","Shanti Bahini Settler Attacks","0",NA,"0",NA,"0",NA,"1","Breakdown in talks between SB and BG","1","Bangladesh government","0",NA,"0",NA,NA,NA,"Bangladesh-Government of Bangladesh-1986",1,1,0,0,1,0,0
"Bangladesh","Government of Bangladesh","0","Chittagong Hill Tracts Conflict",1,1,"Chittagong Hill Tracts Conflict","0",NA,1992,1,"Bangladesh",771,771,NA,0,0,"10/04/92","10/04/92",300,"UCDP Estimate","Chakma","138","300","138",1,"Chakma",NA,1,"Buddhist","ERB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,"Fell below the threshold in 1993",NA,NA,NA,NA,NA,NA,"0",NA,NA,"300",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bangladesh-Government of Bangladesh-1992",1,1,0,0,1,0,0
"Bangladesh","Jagrata Muslim Janata Bangladesh ","1","JMJB vigilante killings",1,0,NA,"0",NA,2004,0,"Bangladesh",771,771,NA,0,0,"01/01/04","31/12/04",53,"UCDP estimate","Purba Banglar Communist Party leaders/supporters","25","53","23",0,NA,NA,0,NA,NA,1,"Purba Banglar Communist Party leaders/supporters",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,"Police/military crackdown on activities",0,0,0,0,1,0,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bangladesh-Jagrata Muslim Janata Bangladesh -2004",1,1,0,0,1,0,0
"Bangladesh","JSS/SB","0","JSS/SB insurgency",1,0,NA,"0",NA,1989,0,"Bangladesh",771,771,NA,0,0,"20/05/89","17/08/92",54,"UCDP Estimate","Bengali settlers","54","54","54",1,"Bengali","77101000",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221,"Continued into 1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,"101849000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bangladesh-JSS/SB-1989",1,1,0,0,1,0,0
"Bangladesh","JSS/SB","0","JSS/SB insurgency",1,0,NA,"0",NA,1990,0,"Bangladesh",771,771,NA,0,0,"20/05/89","17/08/92",47,"UCDP Estimate","Bengali settlers","47","47","47",1,"Bengali","77101000",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221,"Continued into 1991",NA,NA,NA,NA,NA,NA,NA,NA,NA,"104410000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bangladesh-JSS/SB-1989",2,1,0,0,1,0,0
"Bangladesh","JSS/SB","0","JSS/SB insurgency",1,0,NA,"0",NA,1991,0,"Bangladesh",771,771,NA,0,0,"20/05/89","17/08/92",68,"UCDP Estimate","Bengali settlers","67","68","67",1,"Bengali","77101000",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221,"Continued into 1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,"106872500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bangladesh-JSS/SB-1989",3,1,0,0,1,0,0
"Bangladesh","JSS/SB","0","JSS/SB insurgency",1,0,NA,"0",NA,1992,0,"Bangladesh",771,771,NA,0,0,"20/05/89","17/08/92",52,"UCDP Estimate","Bengali settlers","52","52","52",1,"Bengali","77101000",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221,"Ceasefire proclaimed with newly elected government",0,0,0,1,0,0,NA,NA,NA,"109335000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bangladesh-JSS/SB-1989",4,1,0,0,1,0,0
"Bangladesh","Shanti Bahini","0","Chittagong Hill Tract Conflict",1,0,NA,"0",NA,1984,0,"Bangladesh",771,771,NA,0,0,"31/05/84","01/06/84",100,"Amnesty 1986","Bengali settlers","100","100","100",1,"Bengali","77101000",0,NA,NA,1,"Settlers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,"Fatalities fell below 25 in 1985",NA,NA,NA,NA,NA,NA,"1","Bangladesh defence forces","771",NA,NA,NA,"1","0","0","1","Bengali settlers occupying tribal land","0",NA,"0",NA,"0",NA,"0",NA,"1","Bengali settlers",NA,NA,NA,NA,"Bangladesh-Shanti Bahini-1984",1,1,0,0,1,0,0
"Bangladesh","Shanti Bahini","0","Chittagong Hill Tract Conflict",1,0,NA,"0",NA,1986,0,"Bangladesh",771,771,NA,0,0,"29/05/86","29/05/86",38,"Amnesty 1986","Bengali settlers","38","38","38",1,"Bengali","77101000",0,NA,NA,1,"Settlers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,"Fatalities fell below 25 in 1987",NA,NA,NA,NA,NA,NA,"1","Bangladesh defence forces","771",NA,NA,NA,"1","0",NA,"0",NA,"0",NA,"0",NA,"1","Upcoming election/Breakdown in talks between SB and BG","1","Shanti Bahini","0",NA,"1","Bangladesh gov","1","1","Bangladesh-Shanti Bahini-1986",1,1,0,0,1,0,0
"Bosnia-Herzegovina","Croatian Republic of Bosnia-Herzegovina","0","Bosnian War",1,1,"Croat-Bosniak War","1","Bosnian War",1993,0,"Bosnia-Herzegovina",346,346,NA,1,0,"01/04/93","31/12/93",147,"UCDP Estimate","Bosniak Muslims","132","147","132",1,"Bosnian","34601000",1,"Muslim","ARI",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147,"Washington Peace Agreement",0,0,0,1,0,0,"1","Croatia","344","1936000",NA,NA,"1","1","Breakdown of alliance between Croats and Bosnia-Herzegovina","0",NA,"0",NA,"0",NA,"0",NA,"1","Bosnia-Herzegovina","1","Bosnia-Herzegovina","0",NA,NA,NA,"Bosnia-Herzegovina-Croatian Republic of Bosnia-Herzegovina-1993",1,4,1,0,4,0,0
"Bosnia-Herzegovina","Croatian Republic of Bosnia-Herzegovina","0","Bosnian War",1,0,NA,"1","Bosnian War",1995,0,"Bosnia-Herzegovina",346,346,NA,0,0,"01/05/95","30/11/95",40,"UCDP Estimate","Ethnic Serbs","37","40","37",1,"Serbs","34602000",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,"Dayton Peace Agreement",0,0,1,0,0,0,"1","Croatia","344","1396000",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bosnia-Herzegovina-Croatian Republic of Bosnia-Herzegovina-1995",1,1,0,0,1,0,0
"Bosnia-Herzegovina","Government of Bosnia-Herzegovina","0","Bosnian War",1,1,"Bosnian War","1","Bosnian War",1992,1,"Bosnia-Herzegovina",346,346,NA,0,0,"01/03/92","31/12/93",159,"UCDP Estimate","Bosnian Serbs","80","159","80",1,"Bosnian Serbs","34602000",1,"Serbian Orthodox","ARC2H",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159,"Washington Peace Agreement",0,0,0,1,0,0,"0",NA,NA,"1300000",NA,NA,"1","1","Bosnian Serb attacks","1","Bosnian Serb attacks","0",NA,"0",NA,"0",NA,"0",NA,"1","Bosnian Serb paramilitary","0",NA,"0",NA,"Bosnia-Herzegovina-Government of Bosnia-Herzegovina-1992",1,1,0,0,1,0,0
"Bosnia-Herzegovina","Serbian Republic of Bosnia and Hercegovina, Serbian irregulars","1","Bosnian War",1,0,NA,"1","Bosnian War",1992,0,"Bosnia-Herzegovina",346,346,NA,1,0,"01/01/92","31/12/95",3720,"UCDP estimate","Bosniak Muslims","3222","3348","3222",1,"Bosnian","34601000",1,"Muslim","ARI",0,NA,"Bosnian Croats","358","372","358",1,"Croats","34601000",1,"Roman Catholic","ARC1",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12888,"Continued into 1993",NA,NA,NA,NA,NA,NA,"0",NA,NA,"1892000","731000",NA,"1","0",NA,"1","Bosnian Serbs capturing territory with majority Bosniak Muslim populations","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"Bosnia-Herzegovina-Serbian Republic of Bosnia and Hercegovina, Serbian irregulars-1992",1,4,1,0,4,1,1
"Bosnia-Herzegovina","Serbian Republic of Bosnia and Hercegovina, Serbian irregulars","1","Bosnian War",1,0,NA,"1","Bosnian War",1993,0,"Bosnia-Herzegovina",346,346,NA,1,0,"01/01/92","31/12/95",298,"UCDP estimate","Bosniak Muslims","196","268","196",1,"Bosnian","34601000",1,"Muslim","ARI",0,NA,"Bosnian Croats","22","30","22",1,"Croats","34601000",1,"Roman Catholic","ARC1",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12888,"Continued into 1994",NA,NA,NA,NA,NA,NA,"0",NA,NA,"1863000","663000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bosnia-Herzegovina-Serbian Republic of Bosnia and Hercegovina, Serbian irregulars-1992",2,4,1,0,4,1,0
"Bosnia-Herzegovina","Serbian Republic of Bosnia and Hercegovina, Serbian irregulars","1","Bosnian War",1,0,NA,"1","Bosnian War",1994,0,"Bosnia-Herzegovina",346,346,NA,1,0,"01/01/92","31/12/95",398,"UCDP estimate","Bosniak Muslims","266","358","266",1,"Bosnian","34601000",1,"Muslim","ARI",0,NA,"Bosnian Croats","30","40","30",1,"Croats","34601000",1,"Roman Catholic","ARC1",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12888,"Continued into 1995",NA,NA,NA,NA,NA,NA,"0",NA,NA,"1796000","639000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bosnia-Herzegovina-Serbian Republic of Bosnia and Hercegovina, Serbian irregulars-1992",3,4,1,0,4,1,0
"Bosnia-Herzegovina","Serbian Republic of Bosnia and Hercegovina, Serbian irregulars","1","Bosnian War",1,0,NA,"1","Bosnian War",1995,0,"Bosnia-Herzegovina",346,346,NA,1,0,"01/01/92","31/12/95",8472,"UCDP estimate","Bosniak Muslims","7524","7625","7524",1,"Bosnian","34601000",1,"Muslim","ARI",0,NA,"Bosnian Croats","836","847","836",1,"Croats","34601000",1,"Roman Catholic","ARC1",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12888,"Dayton Peace Agreement (November/December 1995)",0,0,1,0,0,0,"0",NA,NA,"1784000","582000",NA,"1","0",NA,"1","Bosnian Serbs capturing territory with majority Bosniak Muslim populations, such as Srebrenica in July 1995","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"Bosnia-Herzegovina-Serbian Republic of Bosnia and Hercegovina, Serbian irregulars-1992",4,4,1,0,4,1,0
"Burundi","Burundian Army","1","Burundian civil war",1,1,"Burundian civil war","0",NA,1993,0,"Burundi",516,516,NA,0,0,"21/10/93","31/12/93",60000,"Bundervoet 2009","Hutu","60000",NA,NA,1,"Hutu","51601000",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120000,"End of Burundi civil war",0,0,1,0,0,0,"0",NA,NA,"4000000",NA,NA,"1",NA,"FRODEBU attacks on Tutsis","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"1","FRODEBU","0",NA,NA,NA,"Burundi-Burundian Army-1993",1,2,0,0,2,0,0
